passerella	NOM	Per rendere più agevole il passaggio si rese necessario allargare la passerella	passerella	Um den Durchgang zu erleichtern, war es notwendig, den Gang zu verbreitern.	Durchgang	N/A	N/A	N/A		N/A	N/A	N/A	
migliore	ADJ	I primi che arrivano troveranno i posti migliori.	migliori	Die, die zuerst ankommen, werden die besten Plätze bekommen.	besten	Lui è il mio migliore amico. Siamo come fratelli.	migliore	Er ist mein bester Freund. Wie sind wie zwei Brüder.	bester	Una biblioteca è la risorsa migliore per i libri.	migliore	Eine Bibliothek ist die beste Anlaufstelle für Bücher.	beste
incantevole	ADJ	Arriveremo alle cascate, è incantevole al chiaro di luna.	incantevole	Wir kommen zum Wasserfall , es ist wunderbar, wenn der Mond scheint.	wunderbar	Io, unico figlio di Reba Jacobowsky, sto ballando in uno dei più bei castelli di Francia con la più incantevole figlia di Francia.	incantevole	Ich, der einzige Sohn von Reba Jakobowsky, tanze in einem der schönsten Schlösser Frankreichs mit der reizendsten Tochter Frankreichs.	reizendsten	N/A	N/A	N/A	
vinto	ADJ	Anche se non ce la fai, non darti per vinto.	vinto	Auch wenn du scheiterst, gib dich nicht geschlagen.	geschlagen	Non sono tanto stupida. Ho vinto la lotteria.	vinto	Ich bin nicht dumm, ich habe im Lotto gewonnen.	gewonnen	A proposito, il suo film ha vinto un premio.	vinto	Oh, übrigens, Ihr Film hat einen Preis gewonnen.	gewonnen
produrre	VER	Questa impresa produce televisori.	produce	Diese Firma produziert Fernsehgeräte.	produziert	In questa regione viene prodotto un vino molto famoso.	prodotto	In dieser Gegend wird ein sehr bekannter Wein hergestellt.	hergestellt	Il Giappone produce molte macchine fotografiche buone.	produce	Japan produziert viele gute Kameras.	produziert
spunto	NOM	Questi fenomeni soprannaturali sono lo spunto per la realizzazione di film.	spunto	Diese übernatürlichen Phänomene sind die Inspiration für das Filmemachen.	Inspiration	N/A	N/A	N/A		N/A	N/A	N/A	
cotechino	NOM	Il cotechino è una salsiccia cruda italiana speziata a base di carne di maiale.	cotechino	Cotechino ist eine gewürzte, italienische Rohwurst aus Schweinefleisch.	Cotechino	N/A	N/A	N/A		N/A	N/A	N/A	
specializzare	VER	Appassionato com'era di animali ha deciso di specializzarsi in zootecnica.	specializzarsi	Da er Tiere leidenschaftlich liebte, beschloss er, sich auf Tierhaltung zu spezialisieren.	spezialisieren	N/A	N/A	N/A		N/A	N/A	N/A	
gara	NOM	Perché la gara sia interessante; le squadre devono essere pari per peso e forza.	gara	Damit der Wettkampf interessant wird, müssen beide Teams etwa gleich schwer und kräftig sein.	Wettkampf	E auguriamoci che la gara sia leale e sportiva	gara	Möge es ein fairer und sportlicher Wettkampf werden.	Wettkampf	Volevo congratularmi perché hai vinto la gara di matematica.	gara	Ich wollte dir gratulieren, dass du den Mathematikwettbewerb gewonnen hast.	wettbewerb
scolpito	ADJ	Aveva un viso che sembrava scolpito nella roccia.	scolpito	Und er hatte ein Gesicht dass wie aus Stein gemeißelt schien.	gemeißelt	N/A	N/A	N/A		N/A	N/A	N/A	
conveniente	ADJ	Questa casa occupa una posizione conveniente, ma il guaio è che è troppo piccola per la mia famiglia numerosa.	conveniente	Dieses Haus ist günstig gelegen, aber das Problem ist, dass es für meine große Familie zu klein ist.	günstig	La pizza del giorno è buona e conveniente.	conveniente	Die Tagespizza ist gut und billig.	billig	Vieni a trovarmi quando è più conveniente per te.	conveniente	Komm mich doch besuchen, wann immer es am passendsten ist!	passendsten
ripieno	ADJ	Facamo il pollo ripieno e il maiale ripieno.	ripieno	Wir machen gefülltes Huhn und gefülltes Schwein	gefülltes	Sembra un bombolone ripieno.	ripieno	Sie sieht aus wie ein gefüllter Krapfen.	gefüllter	N/A	N/A	N/A	
abolizione	NOM	Spesso ci dimentichiamo come l'abolizione della schiavitù sia stato solo un atto formale, di fatto in molti paesi esiste ancora oggi.	abolizione	Wir vergessen oft, dass die Abschaffung der Sklaverei nur ein formeller Akt war, tatsächlich existiert sie in vielen Ländern auch heute noch.	Abschaffung	N/A	N/A	N/A		N/A	N/A	N/A	
alligatore	NOM	Gli alligatori depongono le uova?	alligatori	Legen Alligatoren Eier?	Alligatoren	N/A	N/A	N/A		N/A	N/A	N/A	
incubo	NOM	Ha i suoi incubi notturni anche senza di noi.	incubi	Auch ohne uns hat er nächtliche Alpträume.	Alpträume	Il mio incubo peggiore si sta avverando.	incubo	Mein schlimmster Alptraum bewahrheitet sich gerade.	Alptraum	Ti sei agitato molto durante il sonno. Probabilmente stavi avendo un incubo.	incubo	Du hast dich im Schlaf gewälzt. Das war wohl ein Alptraum.	Alptraum
manuale	ADJ	Questo lavoro manuale richiede molto tempo e attenzione.	manuale	Diese Handarbeit erfordert viel Zeit und Aufmerksamkeit.	Hand	Il computer è bloccato, e la navigazione manuale è fuori uso.	manuale	Der Computer ist fixiert, und die manuelle Navigation geht nicht.	manuelle	N/A	N/A	N/A	
fosso	NOM	Ai piedi delle mura c'è un fosso pieno d'acqua.	fosso	Am Fuß der Mauer ist ein mit Wasser gefüllter Graben.	Graben	N/A	N/A	N/A		N/A	N/A	N/A	
gamberone	NOM	I gamberoni sono i miei frutti di mare preferiti.	gamberoni	Garnelen sind meine Lieblings-Meeresfrüchte.	Garnelen	N/A	N/A	N/A		N/A	N/A	N/A	
vincere	VER	La campagna elettorale ebbe successo e lei vinse le elezioni.	vinse	Die Wahlkampagne verlief erfolgreich und sie gewann die Wahl.	gewann	Chi vincerà la Coppa del Mondo?	vincerà	Wer wird die Weltmeisterschaft gewinnen?	gewinnen	Marcel Kittel ha vinto la prima tappa del giro di Francia.	vinto	Marcel Kittel hat die erste Etappe der Tour de France gewonnen.	gewonnen
agricoltura	NOM	Per fortuna ora si torna a considerare l'agricoltura come il primo, fondamentale, passaggio del nostro rapporto con il cibo.	agricoltura	Glücklicherweise betrachten wir die Landwirtschaft jetzt wieder als den ersten, grundlegenden Schritt in unserer Beziehung zu Lebensmitteln.	Landwirtschaft	N/A	N/A	N/A		N/A	N/A	N/A	
utilizzare	VER	Noi utilizziamo la bocca per mangiare.	utilizziamo	Wir nutzen unseren Mund zum Essen.	nutzen	Ogni giorno utilizziamo molte cose inventate da Edison.	utilizziamo	Jeden Tag benutzen wir viele Dinge, die Edison erfunden hat.	benutzen	Sei sicuro di non utilizzare traduzioni automatiche?	utilizzare	Bist du sicher, dass du kein Übersetzungsprogramm verwendest?	verwendest
influenzare	VER	Quando la Spagna colonizzò le Filippine, erano amministrate dalla Città del Messico. Quindi è stato lo spagnolo messicano ad aver influenzato il tagalog.	influenzato	Als Spanien die Philippinen kolonisierte, wurden diese unter die Verwaltung von Mexiko-Stadt gestellt. Daher wurde Tagalog vom Spanischen Mexikos beeinflusst.	beeinflusst	Gli studi economici sono influenzati anche dal pensiero di Marx.	influenzati	Die ökonomischen Studien sind auch vom Marxschen Denken beeinflusst worden.	beeinflusst	Il suo compito è eseguire gli ordini e decidere senza lasciarsi influenzare da sentimenti, fedeltà, amicizia o altro.	influenzare	Er muss gehorchen und Entscheidungen treffen, ohne sich von seinen Emotionen beeinflussen zu lassen.	beeinflussen
navigazione	NOM	I primi esploratori usavano le stelle per la navigazione.	navigazione	Die ersten Entdecker richteten sich bei der Navigation nach den Sternen.	Navigation	Le quattro lune di Giove stavano lì per fornire un aiuto per la navigazione ai marinai degli oceani.	navigazione	Die 4 Jupitermonde sind dazu da, um den Seeleuten auf den Ozeanen als Navigationshilfe zu dienen.	Navigations	Potrebbe anche essere stato usato come faro per aiutare nella navigazione del Mar Mediterraneo.	navigazione	Er kann auch als Leuchtturm benutzt worden sein, um die Navigation auf dem  Mittelmeer zu erleichtern.	Navigation
legge	NOM	È nostro dovere osservare sempre le leggi.	leggi	Es ist unsere Pflicht, immer die Gesetze zu befolgen.	Gesetze	Devo anche studiare legge.	legge	Ich hätte auch Jura studieren sollen.	Jura	Ma in questo istante sono sulle loro tracce, nei vicoli bui fin dove arriva il lungo braccio della legge.	legge	Sie schleichen durch dunkle Gassen, aber man ist ihnen auf der Spur und der lange Arm des Gesetzes wird sie finden.	Gesetzes
ferragosto	NOM	Con il termine Ferragosto è descritto in Italia il giorno di festa che cade il 15 agosto.	Ferragosto	Mit Ferragosto wird in Italien der Feiertag bezeichnet, der auf den 15. August fällt.	Ferragosto	N/A	N/A	N/A		N/A	N/A	N/A	
riuscire	VER	Ho corso il più velocemente possibile, ma non sono riuscito a prendere l'ultimo treno.	riuscito	Ich bin so schnell wie möglich gerannt, aber ich habe es nicht auf den letzten Zug geschafft.	geschafft	Non riesco proprio a classificare il suo accento straniero.	riesco	Es gelingt mir nicht, seinen Akzent einzuordnen.	gelingt	Senza il tuo aiuto non ci sarei riuscito.	riuscito	Ohne deine Hilfe hätte ich es nicht geschafft.	geschafft
dimagrire	VER	Dimagrire non significa per forza soffrire.	Dimagrire	Abnehmen heißt nicht zwangsläufig leiden.	abnehmen	Mia moglie è a dimagrire in una clinica della salute altrettanto cara.	dimagrire	Meine Frau ist in einer ebenso teuren Schönheitsfarm, um abzunehmen.	abzunehmen	N/A	N/A	N/A	
annoiare	VER	Mi annoio sempre con i film che hanno poca azione.	annoio	Filme mit wenig Handlung langweilen mich immer.	langweilen	Roman, smettila di annoiare Guy con le tue storie grandiose.	annoiare	Roman, hör auf, Guy mit deinen Geschichten zu langweilen.	langweilen	N/A	N/A	N/A	
cortese	ADJ	E se vi capita di parlare con lui, comportatevi in maniera cortese e decorosa.	cortese	Und falls Sie mit ihm sprechen, seien Sie stets höflich und sachbezogen.	höflich	Non è cortese fare domande personali.	cortese	Es ist nicht höflich, solche Fragen zu stellen.	höflich	N/A	N/A	N/A	
estetica	NOM	Molti danno una notevole importanza all'estetica. C'è chi non esce di casa se prima non è perfetto nell'abbigliamento	estetica	Viele legen großen Wert auf die Ästhetik. Manche Menschen verlassen das Haus nur, wenn sie vorher perfekt gekleidet sind.	Ästhetik	N/A	N/A	N/A		N/A	N/A	N/A	
conosciuto	ADJ	Mio padre ai suoi tempi era piuttosto conosciuto come attore	conosciuto	Nicht ganz. Wissen Sie, mein Vater war ein bekannter Schauspieler.	bekannter	Nel nostro paese Apollo Creed è conosciuto e molto rispettato.	conosciuto	Apollo Creed ist bei uns eine bekannte und respektierte Persönlichkeit.	bekannte	Sono conosciuto da queste parti la gente sa il mio nome	conosciuto	Ich bin bekannt hier Die Leute kennen meinen Namen	bekannt
approfittare	VER	Se sono venuta a trovarla è perché mi trovo in una situazione difficile, e spero che non se ne voglia approfittare.	approfittare	Ich befinde mich in einer schwierigen Situation. Ich vertraue darauf, dass Sie es nicht weiter ausnützen.	ausnützen	Vorremo sapere se è possibile approfittare del suo ospitalissimo locale.	approfittare	Wir würden gerne wissen, ob es möglich ist, Ihre Räumlichkeiten zu nutzen?	nutzen	Purtroppo, tutti i cattivi ragazzi del quartiere, gli esiliati politici e i criminali cercheranno di approfittare della mascherata.	approfittare	Leider wird jeder Gauner im Viertel, jeder politische Gegner und Kriminelle diese Maskerade zu seinem Vorteil ausnutzen.	ausnutzen
tirocinio	NOM	Gli studenti laurendi, prima della tesi di laurea, devono fare un breve tirocinio in una azienda.	tirocinio	Studierende, die ihren Abschluss machen, müssen vor ihrer Abschlussarbeit ein kurzes Praktikum in einem Unternehmen absolvieren.	Praktikum	N/A	N/A	N/A		N/A	N/A	N/A	
ricadere	VER	Alla fine, avendo scoperto il vero motivo di quella sensazione, mi lasciai ricadere sul letto.	ricadere	Mit der Zeit, als ich den wahren Grund dieser Emotion erkannt hatte, ließ ich mich auf das Bett zurückfallen.	zurückfallen	N/A	N/A	N/A		N/A	N/A	N/A	
cinematografico	ADJ	L'Oscar è un famoso premio cinematografico americano!	cinematografico	Der Oscar ist ein berühmter amerikanischer Filmpreis!	Film	N/A	N/A	N/A		N/A	N/A	N/A	
europeo	ADJ	Negli anni Cinquanta la Comunità europea del carbone e dell’acciaio comincia ad unire i paesi europei sul piano economico e politico al fine di garantire una pace duratura.	europei	Ab 1950 begann die Europäische Gemeinschaft für Kohle und Stahl, die Länder Europas wirtschaftlich und politisch zu vereinen, um einen dauerhaften Frieden zu gewährleisten.	Europäische	Basterebbe che l'Unione Europea cominciasse a usare l'esperanto e tutto il mondo lo userebbe come lingua comune mondiale.	Europea	Es würde reichen, wenn die Europäische Union anfinge, Esperanto zu benutzen, und die ganze Welt würde es als gemeinsame Sprache verwenden.	Europäische	Molti cittadini britannici ritengono che essi non hanno bisogno bisogno dell'Unione europea.	europea	Viele Briten meinen, dass sie die Europäische Union nicht brauchen.	Europäische
tipo	NOM	Musa è un tipo davvero interessante.	tipo	Musa ist ein wirklich interessanter Typ.	Typ	Questo tipo di legno si chiama ebano.	tipo	Diese Holzart wird Ebenholz genannt.	art	Che tipo di aiuto possiamo fornire?	tipo	Welche Art von Unterstützung können wir geben?	Art
criticare	VER	In Giappone possiamo criticare il governo liberamente.	criticare	In Japan können wir die Regierung offen kritisieren.	kritisieren	Non è bello criticare gli hobby degli altri.	criticare	Du darfst die Hobbys anderer Leute nicht kritisieren.	kritisieren	Quale nobile missione nella vita le permette di criticare il mio umile mestiere?	criticare	Was ist denn Ihre hochfliegende Lebensaufgabe dass Sie meinen bescheidenen Beruf verspotten?	verspotten
comparare	VER	Prima di fare degli acquisti importanti è meglio comparare le varie offerte.	comparare	Bevor größere Anschaffungen getätigt werden, ist es am besten, die verschiedenen Angebote zu vergleichen.	vergleichen	N/A	N/A	N/A		N/A	N/A	N/A	
ritirare	VER	Quando mi arriva un pacco per posta e non sono in casa, lo devo andare a ritirare presso l'ufficio e fare poi una lunga fila.	ritirare	Wenn ich ein Paket in der Post habe und nicht zu Hause bin, muss ich es im Büro abholen und mich dann in einer langen Schlange anstellen.	abholen	N/A	N/A	N/A		N/A	N/A	N/A	
salvare	VER	Il nostro pensiero va anche ai soccorritori, ai vigili del fuoco e ai poliziotti che hanno rischiato la loro vita per salvarne altre.	salvarne	Unsere Gedanken sind auch bei den Rettungskräften, bei den Feuerwehrleuten und bei den Polizisten, die ihr Leben riskierten, um andere zu retten.	retten	Salvò il bambino mettendo a rischio la propria vita.	Salvò	Er rettete das Kind unter Einsatz seines eigenen Lebens.	rettete	Devi lavorare per salvare il vostro matrimonio.	salvare	Du musst daran arbeiten, deine Ehe zu retten.	retten
figuraccia	NOM	La mia fortuna è che le opinioni me le tengo rigorosamente per me, altrimenti anche io avrei fatto una figuraccia oggi.	figuraccia	Zum Glück behalte ich meine Ansichten rigoros für mich, andernfalls hätte es eine Blamage gegeben.	Blamage	Non dimenticherò mai quando tu ti sei precipitato in quella enorme sala a farci fare una figuraccia.	figuraccia	Ich schäme mich! Nie werde ich vergessen, wie du in den Saal hereingestürzt kamst und es eine Blamage gab!	Blamage	N/A	N/A	N/A	
tema	NOM	Il tuo tema ha qualche errore.	tema	Dein Aufsatz hat ein paar Fehler.	Aufsatz	Questi temi sono già stati discussi e disputati molto.	temi	Über diese Themen wurde schon viel diskutiert und gestritten.	Themen	Ha dimostrato di avere una conoscenza profonda del tema.	tema	Er hat seine profunde Kenntnis des Themas unter Beweis gestellt.	Themas
innamorato	ADJ	Sei mai stato disperatamente e completamente innamorato, per poi scoprire che che sei stato usato?	innamorato	Waren Sie jemals hoffnungslos und bis über beide Ohren verliebt, und dann stellten Sie fest, dass man Sie ausgenutzt hat?	verliebt	Tutti gli amori estivi stanno sbocciando, sono tutti innamorati.	innamorati	Die Romanzen des Sommers stehen in voller Blüte, alle sind verliebt.	verliebt	Cinque anni di matrimonio, ed è ancora innamorato.	innamorato	Seit fünf Jahren verheiratet und immer noch verliebt.	verliebt
rifiutare	VER	Ti consiglio non rifiutarlo per ripicca, perché altrimenti ti pentiresti di non aver fatto questo.	rifiutarlo	Ich rate dir, es nicht aus Trotz abzulehnen, denn sonst würdest du es bereuen, es nicht gemacht zu haben.	abzulehnen	Avresti dovuto rifiutare una proposta così ingiusta.	rifiutare	So einen ungerechten Vorschlag hättest du ablehnen sollen.	ablehnen	Rifiutai il suo invito a cena.	Rifiutai	Ich habe seine Einladung zum Abendessen abgelehnt.	abgelehnt
